BRANDS,COLORS,MEMORY,STORAGE,RATING,SELLING_PRICE,ORIGINAL_PRICE,DISCOUNT,DISCOUNT_PERCENTAGE
XIAOMI,GREY,2_GB,16_GB,4.3,7999,7999,0,0.0
LENOVO,WHITE,3_GB,32_GB,3.9,17999,17999,0,0.0
VIVO,BLACK,12_GB,256_GB,4.5,79990,84990,5000,5.883045064125192
NOKIA,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,3.7,4399,4399,0,0.0
SAMSUNG,SILVER,6_GB,128_GB,4.3,20999,25999,5000,19.231508904188622
SAMSUNG,BLUE,4_GB,64_GB,4.3,21000,21000,0,0.0
NOKIA,BLACK,3_GB,32_GB,4.0,16300,16300,0,0.0
NOKIA,WHITE,2_GB,16_GB,3.9,5499,10299,4800,46.60646664724731
VIVO,BLACK,8_GB,128_GB,4.3,38990,41990,3000,7.14455822814956
SAMSUNG,BLACK,1_GB,8_GB,4.2,6500,6500,0,0.0
OPPO,BLACK,4_GB,128_GB,4.3,13489,13489,0,0.0
INFINIX,GREEN,4_GB,64_GB,4.3,12499,14999,2500,16.66777785185679
APPLE,GOLD,1_GB,64_GB,4.5,71500,71500,0,0.0
REALME,BLUE,4_GB,64_GB,4.4,9499,11999,2500,20.835069589132427
GIONEE,BLUE,1_GB,16_GB,4.1,9999,9999,0,0.0
ASUS,SILVER,2_GB,16_GB,3.9,8499,8499,0,0.0
REALME,SILVER,3_GB,32_GB,4.3,11999,11999,0,0.0
APPLE,GREEN,4_GB,128_GB,4.6,68999,70900,1901,2.681241184767278
NOKIA,BLACK,4_GB,64_GB,4.3,12000,26028,14028,53.89580451821116
REALME,BLUE,6_GB,128_GB,4.5,17999,20999,3000,14.28639459021858
REALME,BLUE,12_GB,256_GB,4.2,32999,34999,2000,5.714448984256693
HTC,WHITE,1_GB,4_GB,3.8,17200,17200,0,0.0
SAMSUNG,BLUE,3_GB,32_GB,4.3,12900,12900,0,0.0
NOKIA,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,2149,2149,0,0.0
SAMSUNG,WHITE,6_GB,128_GB,4.3,17999,31000,13001,41.93870967741936
APPLE,RED,4_GB,128_GB,4.6,54900,54900,0,0.0
INFINIX,BLACK,2_GB,32_GB,4.3,7499,8999,1500,16.6685187243027
OPPO,GOLD,4_GB,64_GB,4.4,15726,15726,0,0.0
REALME,BLACK,4_GB,64_GB,4.4,12999,14999,2000,13.334222281485433
INFINIX,BLACK,4_GB,64_GB,4.3,10999,13999,3000,21.430102150153584
SAMSUNG,BLACK,3_GB,32_GB,4.1,36900,36900,0,0.0
NOKIA,BLACK,4_GB,64_GB,3.9,19499,19499,0,0.0
SAMSUNG,BLUE,3_GB,32_GB,4.3,11000,11000,0,0.0
GIONEE,WHITE,1_GB,8_GB,3.8,2999,2999,0,0.0
OPPO,GOLD,3_GB,16_GB,4.2,12500,12500,0,0.0
REALME,BLUE,8_GB,128_GB,4.5,20999,20999,0,0.0
XIAOMI,GREEN,6_GB,128_GB,4.2,26999,31999,5000,15.625488296509266
INFINIX,BLUE,4_GB,64_GB,4.4,11999,11999,0,0.0
APPLE,GREEN,4_GB,128_GB,4.6,64900,69900,5000,7.1530758226037205
REALME,BLACK,6_GB,64_GB,4.4,13999,15999,2000,12.500781298831177
LG,BLUE,4_GB,64_GB,4.2,29790,29790,0,0.0
GOOGLE_PIXEL,WHITE,4_GB,64_GB,4.5,39999,39999,0,0.0
OPPO,WHITE,6_GB,128_GB,4.3,15999,15999,0,0.0
NOKIA,BLACK,3_GB,32_GB,4.1,11999,11999,0,0.0
GIONEE,BLUE,3_GB,16_GB,4.0,6999,6999,0,0.0
REALME,BLUE,3_GB,32_GB,4.5,8499,10999,2500,22.729339030820984
APPLE,GREY,3_GB,256_GB,4.6,84900,84900,0,0.0
APPLE,BLUE,4_GB,128_GB,4.5,61999,64900,2901,4.469953775038521
OPPO,BLACK,4_GB,64_GB,4.5,11990,15990,4000,25.01563477173233
SAMSUNG,WHITE,4_GB,64_GB,4.2,11730,12900,1170,9.069767441860463
MOTOROLA,GREEN,8_GB,128_GB,4.4,29999,34999,5000,14.286122460641732
INFINIX,BLUE,3_GB,32_GB,4.2,9999,9999,0,0.0
XIAOMI,BLUE,8_GB,128_GB,4.2,23999,25999,2000,7.692603561675448
NOKIA,BLACK,4_GB,64_GB,4.1,9990,15999,6009,37.55859741233827
GIONEE,BLUE,2_GB,16_GB,4.1,6990,6990,0,0.0
REALME,WHITE,8_GB,128_GB,4.3,17999,20999,3000,14.28639459021858
SAMSUNG,GOLD,2_GB,16_GB,4.0,14500,14500,0,0.0
MOTOROLA,WHITE,4_GB,64_GB,4.3,9999,18999,9000,47.37091425864519
XIAOMI,BLACK,4_GB,64_GB,4.3,12999,12999,0,0.0
MOTOROLA,WHITE,4_GB,64_GB,4.1,14999,14999,0,0.0
LENOVO,BLACK,2_GB,16_GB,4.1,6999,6999,0,0.0
APPLE,RED,4_GB,128_GB,4.5,61999,64900,2901,4.469953775038521
OPPO,WHITE,6_GB,256_GB,4.4,19990,19990,0,0.0
GIONEE,GOLD,3_GB,64_GB,3.9,8990,8990,0,0.0
SAMSUNG,WHITE,6_GB,128_GB,4.5,59000,59000,0,0.0
SAMSUNG,BLACK,1_GB,8_GB,3.6,4790,4790,0,0.0
GIONEE,BLACK,2_GB,16_GB,4.0,8479,8479,0,0.0
APPLE,BLACK,3_GB,128_GB,4.6,47999,52900,4901,9.264650283553877
XIAOMI,WHITE,4_GB,64_GB,4.4,12990,14990,2000,13.342228152101402
SAMSUNG,GREY,6_GB,64_GB,4.6,49999,49999,0,0.0
NOKIA,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,1400,1400,0,0.0
OPPO,BLUE,4_GB,64_GB,4.3,15490,18990,3500,18.43075302790943
ASUS,SILVER,4_GB,64_GB,4.3,14999,14999,0,0.0
XIAOMI,GREEN,4_GB,64_GB,4.4,10499,11999,1500,12.501041753479456
MOTOROLA,GOLD,3_GB,32_GB,4.1,12999,12999,0,0.0
OPPO,BLACK,4_GB,64_GB,4.3,11779,11919,140,1.1745951841597448
REALME,RED,3_GB,32_GB,4.4,8499,8999,500,5.5561729081009
OPPO,BLUE,8_GB,128_GB,4.3,21990,21990,0,0.0
INFINIX,BLUE,3_GB,32_GB,4.4,9999,9999,0,0.0
REALME,SILVER,6_GB,128_GB,4.3,16999,17999,1000,5.555864214678594
VIVO,OTHERS,3_GB,16_GB,4.3,18990,18990,0,0.0
NOKIA,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,1490,1490,0,0.0
SAMSUNG,BLACK,4_GB,32_GB,3.9,46900,46900,0,0.0
SAMSUNG,BLACK,2_GB,32_GB,3.6,22389,22389,0,0.0
REALME,BLACK,8_GB,128_GB,4.3,18499,18999,500,2.631717458813622
SAMSUNG,GOLD,3_GB,32_GB,4.2,10990,10990,0,0.0
APPLE,GREEN,4_GB,512_GB,4.7,149900,149900,0,0.0
HTC,BLUE,3_GB,32_GB,3.9,12999,12999,0,0.0
GIONEE,BLACK,3_GB,32_GB,3.8,7299,9999,2700,27.002700270027
APPLE,GREY,2_GB,64_GB,4.4,59999,59999,0,0.0
XIAOMI,GOLD,2_GB,32_GB,4.5,6999,6999,0,0.0
OPPO,BLACK,2_GB,32_GB,4.0,8990,10990,2000,18.198362147406733
SAMSUNG,BLACK,1_GB,16_GB,3.9,4999,4999,0,0.0
REALME,BLUE,8_GB,128_GB,4.4,16999,17999,1000,5.555864214678594
POCO,BLACK,6_GB,128_GB,4.5,19999,19999,0,0.0
INFINIX,BLACK,2_GB,32_GB,4.2,7999,7999,0,0.0
APPLE,GREY,1_GB,16_GB,4.5,39999,39999,0,0.0
APPLE,GREEN,4_GB,128_GB,4.5,119900,119900,0,0.0
SAMSUNG,RED,4_GB,64_GB,4.1,9999,10490,491,4.680648236415634
SAMSUNG,BLUE,6_GB,128_GB,4.3,20999,25999,5000,19.231508904188622
SAMSUNG,BLACK,2_GB,16_GB,4.1,17990,17990,0,0.0
OPPO,GREEN,8_GB,128_GB,4.4,25889,25889,0,0.0
POCO,BLACK,8_GB,128_GB,4.4,18999,21999,3000,13.636983499249968
SAMSUNG,BLUE,4_GB,64_GB,4.3,14090,15500,1410,9.096774193548388
NOKIA,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,1500,1500,0,0.0
POCO,BLUE,8_GB,128_GB,4.4,17999,21999,4000,18.182644665666626
OPPO,BLACK,8_GB,128_GB,4.4,34990,37990,3000,7.896814951302974
APPLE,BLACK,4_GB,256_GB,4.6,78999,80900,1901,2.349814585908529
NOKIA,BROWN,3_GB,32_GB,4.2,14927,14927,0,0.0
REALME,WHITE,4_GB,64_GB,4.5,9999,10999,1000,9.091735612328392
REALME,BLUE,3_GB,32_GB,4.4,8499,8999,500,5.5561729081009
OPPO,BLACK,4_GB,64_GB,4.3,20990,20990,0,0.0
LG,GREEN,3_GB,64_GB,3.9,10990,14000,3010,21.5
XIAOMI,BLACK,3_GB,64_GB,4.5,9199,9290,91,0.9795479009687836
INFINIX,OTHERS,4_GB,64_GB,4.3,12499,14999,2500,16.66777785185679
NOKIA,BLACK,LESS_THAN_1GB,4_GB,3.7,3000,8400,5400,64.28571428571429
INFINIX,BLACK,6_GB,64_GB,4.3,10999,13999,3000,21.430102150153584
INFINIX,BLUE,4_GB,64_GB,4.4,12999,12999,0,0.0
XIAOMI,GREEN,3_GB,32_GB,4.5,8498,8498,0,0.0
NOKIA,BLUE,6_GB,128_GB,4.3,22999,35999,13000,36.112114225395146
XIAOMI,GOLD,4_GB,64_GB,4.2,10990,10990,0,0.0
LENOVO,GREY,4_GB,32_GB,4.1,12499,12499,0,0.0
OPPO,BLACK,8_GB,128_GB,4.3,17990,18990,1000,5.26592943654555
POCO,YELLOW,4_GB,64_GB,4.5,14999,16999,2000,11.765397964586152
REALME,SILVER,8_GB,128_GB,4.3,17999,18999,1000,5.263434917627244
VIVO,BLACK,4_GB,64_GB,4.4,18990,18990,0,0.0
XIAOMI,WHITE,6_GB,OTHERS,4.2,19119,19119,0,0.0
SAMSUNG,BLUE,4_GB,64_GB,4.2,12144,12144,0,0.0
MOTOROLA,WHITE,6_GB,128_GB,4.4,17499,19999,2500,12.500625031251564
GIONEE,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.0,2199,2199,0,0.0
OPPO,WHITE,8_GB,128_GB,4.4,18990,22990,4000,17.398869073510223
SAMSUNG,GOLD,4_GB,32_GB,3.9,29990,29990,0,0.0
SAMSUNG,BLACK,6_GB,128_GB,4.3,16750,16800,50,0.2976190476190476
XIAOMI,BLUE,6_GB,128_GB,4.3,22650,24198,1548,6.397222910984379
REALME,BLACK,8_GB,128_GB,4.4,20999,23999,3000,12.500520855035626
LENOVO,WHITE,2_GB,16_GB,3.8,8999,8999,0,0.0
SAMSUNG,BLACK,8_GB,128_GB,4.6,79000,79000,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.1,2299,2299,0,0.0
NOKIA,OTHERS,6_GB,64_GB,3.7,12999,12999,0,0.0
ASUS,BLUE,4_GB,64_GB,4.3,17999,17999,0,0.0
NOKIA,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,2499,2499,0,0.0
POCO,BLUE,4_GB,64_GB,4.5,14999,16999,2000,11.765397964586152
POCO,RED,8_GB,256_GB,4.5,21499,22999,1500,6.5220226966389845
REALME,WHITE,4_GB,64_GB,4.4,12999,14999,2000,13.334222281485433
INFINIX,GREEN,6_GB,64_GB,4.3,13999,16999,3000,17.648096946879228
APPLE,BLACK,4_GB,64_GB,4.6,49900,49900,0,0.0
APPLE,SILVER,3_GB,128_GB,4.5,42900,42900,0,0.0
VIVO,BLACK,4_GB,64_GB,4.4,14500,14500,0,0.0
SAMSUNG,BLUE,4_GB,64_GB,4.2,14690,14690,0,0.0
OPPO,GREEN,6_GB,128_GB,4.1,17790,17790,0,0.0
APPLE,BLACK,4_GB,256_GB,4.6,64900,64900,0,0.0
INFINIX,BLACK,4_GB,64_GB,4.3,9999,9999,0,0.0
SAMSUNG,BLUE,4_GB,64_GB,4.1,10398,10398,0,0.0
OPPO,BLACK,8_GB,128_GB,4.3,20990,20990,0,0.0
SAMSUNG,BLACK,8_GB,512_GB,4.6,91900,91900,0,0.0
NOKIA,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,3.7,3896,3999,103,2.5756439109777443
GIONEE,GOLD,3_GB,64_GB,4.1,14999,14999,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,3780,3780,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,2089,2089,0,0.0
LENOVO,BLACK,4_GB,64_GB,3.8,19999,19999,0,0.0
OPPO,GOLD,4_GB,64_GB,4.0,27500,27500,0,0.0
INFINIX,RED,4_GB,64_GB,4.4,11999,11999,0,0.0
XIAOMI,BLACK,4_GB,64_GB,4.4,11499,13999,2500,17.85841845846132
IQOO,BLACK,12_GB,256_GB,4.4,39990,46990,7000,14.896786550329857
OPPO,BLACK,4_GB,64_GB,4.3,15000,15000,0,0.0
APPLE,GOLD,4_GB,256_GB,4.6,121300,121300,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,2282,2282,0,0.0
REALME,BLUE,4_GB,32_GB,4.4,12499,13999,1500,10.715051075076792
REALME,WHITE,12_GB,256_GB,4.2,32999,34999,2000,5.714448984256693
SAMSUNG,WHITE,1_GB,8_GB,4.1,6799,6799,0,0.0
SAMSUNG,SILVER,4_GB,32_GB,4.4,23500,45500,22000,48.35164835164835
LENOVO,BLACK,4_GB,64_GB,4.1,12999,12999,0,0.0
ASUS,GREY,6_GB,64_GB,4.3,17999,17999,0,0.0
LENOVO,GREY,4_GB,32_GB,4.3,17999,17999,0,0.0
SAMSUNG,BLACK,4_GB,64_GB,4.3,14000,14000,0,0.0
SAMSUNG,BLACK,8_GB,256_GB,4.3,37999,43999,6000,13.636673560762745
INFINIX,BLACK,4_GB,64_GB,4.4,12999,12999,0,0.0
ASUS,GREY,3_GB,32_GB,4.3,13199,13199,0,0.0
MOTOROLA,OTHERS,6_GB,128_GB,4.2,17999,21999,4000,18.182644665666626
APPLE,BLACK,2_GB,256_GB,4.5,54900,54900,0,0.0
SAMSUNG,BLACK,4_GB,128_GB,4.3,15499,17999,2500,13.889660536696482
GIONEE,WHITE,8_GB,LESS_THAN_1GB,3.8,4790,4790,0,0.0
OPPO,WHITE,3_GB,32_GB,4.1,10490,10490,0,0.0
REALME,WHITE,8_GB,128_GB,4.4,25999,27999,2000,7.143112254009072
MOTOROLA,BLACK,4_GB,64_GB,4.3,23999,23999,0,0.0
INFINIX,BLACK,4_GB,128_GB,4.3,11999,14999,3000,20.00133342222815
SAMSUNG,WHITE,4_GB,128_GB,4.2,14999,14999,0,0.0
GOOGLE_PIXEL,BLACK,4_GB,64_GB,4.6,83000,83000,0,0.0
SAMSUNG,BLACK,6_GB,128_GB,4.3,18999,18999,0,0.0
APPLE,GOLD,3_GB,128_GB,4.5,42900,42900,0,0.0
LENOVO,GOLD,4_GB,64_GB,4.1,8499,8499,0,0.0
SAMSUNG,BLUE,4_GB,64_GB,4.4,62500,62500,0,0.0
XIAOMI,BLACK,4_GB,64_GB,4.4,13990,13990,0,0.0
SAMSUNG,WHITE,4_GB,64_GB,4.2,10499,11499,1000,8.696408383337682
REALME,WHITE,4_GB,64_GB,4.5,17999,17999,0,0.0
MOTOROLA,GREY,3_GB,32_GB,3.7,10999,10999,0,0.0
XIAOMI,GOLD,6_GB,64_GB,4.3,14999,14999,0,0.0
INFINIX,BLACK,3_GB,32_GB,4.4,9999,9999,0,0.0
SAMSUNG,SILVER,1.5_GB,8_GB,4.0,7200,7200,0,0.0
ASUS,OTHERS,3_GB,32_GB,4.1,8690,8690,0,0.0
SAMSUNG,WHITE,4_GB,128_GB,4.3,14999,24900,9901,39.76305220883534
SAMSUNG,GOLD,3_GB,32_GB,3.8,25900,25900,0,0.0
SAMSUNG,GREY,6_GB,128_GB,4.3,19979,22498,2519,11.196550804515958
SAMSUNG,BLUE,4_GB,32_GB,4.4,41900,41900,0,0.0
APPLE,SILVER,4_GB,256_GB,4.7,76999,103900,26901,25.89124157844081
VIVO,WHITE,4_GB,128_GB,4.4,20600,20600,0,0.0
APPLE,BLUE,4_GB,256_GB,4.7,139900,139900,0,0.0
VIVO,BLUE,4_GB,64_GB,4.5,23400,23990,590,2.459358065860775
SAMSUNG,BLACK,1_GB,16_GB,4.2,6999,6999,0,0.0
XIAOMI,BLACK,6_GB,128_GB,3.8,14949,14949,0,0.0
OPPO,BLACK,4_GB,64_GB,4.3,30990,30990,0,0.0
APPLE,YELLOW,4_GB,128_GB,4.6,54900,54900,0,0.0
REALME,BLUE,6_GB,64_GB,4.5,14999,15999,1000,6.250390649415588
LENOVO,GREY,3_GB,32_GB,3.7,9799,9799,0,0.0
VIVO,BLACK,4_GB,128_GB,5.0,19990,19990,0,0.0
SAMSUNG,WHITE,3_GB,64_GB,4.0,53900,53900,0,0.0
OPPO,WHITE,1_GB,16_GB,3.0,21452,21452,0,0.0
MOTOROLA,BLACK,4_GB,64_GB,4.1,11999,15999,4000,25.001562597662357
LG,BLACK,2_GB,16_GB,4.0,7799,7799,0,0.0
REALME,BLUE,8_GB,128_GB,4.5,31999,31999,0,0.0
ASUS,BLACK,2_GB,16_GB,4.2,7199,7199,0,0.0
OPPO,GOLD,3_GB,32_GB,4.2,18000,18000,0,0.0
OPPO,BLACK,6_GB,64_GB,4.5,16990,28990,12000,41.393583994480856
GIONEE,GOLD,3_GB,32_GB,3.9,11499,11499,0,0.0
LENOVO,YELLOW,2_GB,16_GB,3.7,9795,9795,0,0.0
APPLE,BLACK,3_GB,256_GB,4.5,85400,85400,0,0.0
SAMSUNG,BLUE,4_GB,64_GB,4.4,18990,18990,0,0.0
SAMSUNG,BLUE,6_GB,128_GB,4.1,19999,19999,0,0.0
APPLE,GREEN,4_GB,256_GB,4.7,139900,139900,0,0.0
SAMSUNG,BLUE,4_GB,64_GB,4.4,18000,18000,0,0.0
APPLE,YELLOW,3_GB,128_GB,4.6,47999,52900,4901,9.264650283553877
SAMSUNG,GOLD,4_GB,64_GB,4.5,14990,14990,0,0.0
VIVO,BLUE,3_GB,64_GB,4.4,36990,36990,0,0.0
SAMSUNG,BLACK,8_GB,128_GB,4.4,28999,31999,3000,9.37529297790556
GIONEE,BLUE,3_GB,32_GB,4.1,9490,9490,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,2025,2025,0,0.0
LENOVO,GOLD,3_GB,32_GB,4.1,6990,6990,0,0.0
OPPO,GREEN,4_GB,64_GB,4.5,11990,15990,4000,25.01563477173233
SAMSUNG,BLACK,3_GB,64_GB,4.0,39999,39999,0,0.0
REALME,SILVER,4_GB,128_GB,4.3,11499,13999,2500,17.85841845846132
SAMSUNG,BLUE,6_GB,128_GB,4.3,27810,27810,0,0.0
APPLE,OTHERS,3_GB,64_GB,4.6,42999,47900,4901,10.231732776617951
INFINIX,BLUE,3_GB,32_GB,4.1,7946,7999,53,0.6625828228528566
XIAOMI,BLACK,8_GB,128_GB,4.4,34999,42999,8000,18.60508383915905
SAMSUNG,OTHERS,8_GB,256_GB,4.3,88999,99999,11000,11.00011000110001
SAMSUNG,GOLD,3_GB,32_GB,4.3,14990,14990,0,0.0
APPLE,WHITE,4_GB,64_GB,4.6,63999,65900,1901,2.8846737481031868
INFINIX,BROWN,4_GB,64_GB,4.2,9999,9999,0,0.0
SAMSUNG,BLACK,4_GB,128_GB,4.3,14999,24900,9901,39.76305220883534
SAMSUNG,BLACK,16_GB,512_GB,4.3,116999,139999,23000,16.4286887763484
REALME,SILVER,4_GB,64_GB,4.4,10999,12999,2000,15.385798907608278
REALME,BLACK,4_GB,64_GB,4.4,10499,10999,500,4.545867806164196
APPLE,SILVER,4_GB,512_GB,4.6,140300,140300,0,0.0
LG,BLUE,4_GB,64_GB,4.0,8499,16000,7501,46.88125
REALME,GREEN,2_GB,32_GB,4.3,7499,7999,500,6.250781347668459
APPLE,GOLD,4_GB,256_GB,4.7,76999,103900,26901,25.89124157844081
APPLE,GREY,2_GB,16_GB,4.4,72000,72000,0,0.0
REALME,WHITE,3_GB,32_GB,4.5,8999,9999,1000,10.00100010001
APPLE,RED,4_GB,64_GB,4.6,49900,49900,0,0.0
SAMSUNG,BLACK,6_GB,128_GB,4.3,35999,38999,3000,7.692504936024
NOKIA,BLACK,LESS_THAN_1GB,EXPANDABLE,4.1,2200,2200,0,0.0
HTC,BLACK,1_GB,16_GB,4.0,9900,9900,0,0.0
HTC,GREY,1_GB,16_GB,4.1,23999,23999,0,0.0
APPLE,BLACK,4_GB,128_GB,4.6,54900,54900,0,0.0
APPLE,SILVER,2_GB,16_GB,4.4,49999,49999,0,0.0
LENOVO,BLACK,4_GB,64_GB,4.1,13999,13999,0,0.0
SAMSUNG,BLACK,6_GB,128_GB,4.3,18499,20499,2000,9.756573491389824
SAMSUNG,BLACK,8_GB,128_GB,4.6,39999,71000,31001,43.66338028169014
SAMSUNG,WHITE,6_GB,128_GB,3.9,14999,14999,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,EXPANDABLE,4.1,3062,3062,0,0.0
APPLE,BLACK,2_GB,32_GB,4.5,24999,31500,6501,20.63809523809524
APPLE,SILVER,4_GB,256_GB,4.7,139900,139900,0,0.0
SAMSUNG,BLACK,12_GB,256_GB,4.4,149999,171999,22000,12.790772039372325
NOKIA,GREY,LESS_THAN_1GB,LESS_THAN_1GB,4.0,5999,6879,880,12.792557057711877
HTC,GREY,2_GB,16_GB,4.4,59900,59900,0,0.0
SAMSUNG,BLUE,8_GB,128_GB,4.3,21950,21950,0,0.0
XIAOMI,BLUE,4_GB,64_GB,4.5,14450,14899,449,3.0136250755084237
POCO,BLUE,6_GB,128_GB,4.5,15999,19999,4000,20.001000050002503
XIAOMI,GOLD,4_GB,128_GB,4.5,15998,15998,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,3271,3271,0,0.0
SAMSUNG,GREEN,2_GB,32_GB,4.4,9840,9840,0,0.0
APPLE,BLACK,4_GB,64_GB,4.7,117100,117100,0,0.0
XIAOMI,RED,6_GB,128_GB,4.5,21349,21349,0,0.0
NOKIA,BLUE,4_GB,64_GB,4.1,19999,19999,0,0.0
REALME,BLACK,6_GB,128_GB,4.3,17999,19999,2000,10.000500025001251
SAMSUNG,BLACK,3_GB,32_GB,4.3,11490,12900,1410,10.930232558139537
VIVO,BLUE,6_GB,64_GB,4.5,19990,19990,0,0.0
INFINIX,BLUE,4_GB,64_GB,4.3,10999,10999,0,0.0
XIAOMI,GOLD,2_GB,32_GB,4.3,7499,7499,0,0.0
SAMSUNG,GREEN,6_GB,128_GB,4.3,16999,19499,2500,12.821170316426484
OPPO,WHITE,8_GB,128_GB,4.4,21990,28990,7000,24.146257330113837
NOKIA,BLACK,1_GB,32_GB,4.3,40699,40699,0,0.0
REALME,BLACK,8_GB,128_GB,4.3,19999,21999,2000,9.091322332833313
VIVO,GREY,8_GB,256_GB,4.5,54990,54990,0,0.0
GIONEE,WHITE,3_GB,16_GB,3.7,5555,5555,0,0.0
SAMSUNG,BLUE,6_GB,128_GB,4.3,14999,16999,2000,11.765397964586152
INFINIX,GREEN,4_GB,64_GB,4.2,10999,13999,3000,21.430102150153584
SAMSUNG,WHITE,8_GB,128_GB,4.4,29899,29899,0,0.0
NOKIA,BLACK,2_GB,16_GB,3.9,5290,5290,0,0.0
OPPO,WHITE,4_GB,128_GB,4.3,13489,13489,0,0.0
ASUS,BLACK,1_GB,8_GB,3.9,5299,5299,0,0.0
XIAOMI,BLUE,6_GB,128_GB,4.2,18778,18990,212,1.1163770405476567
GIONEE,GOLD,4_GB,64_GB,3.6,7997,7997,0,0.0
ASUS,RED,1_GB,8_GB,3.7,5299,5299,0,0.0
VIVO,GOLD,4_GB,64_GB,4.5,20990,20990,0,0.0
INFINIX,BLUE,2_GB,16_GB,4.1,6949,6999,50,0.7143877696813831
NOKIA,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.2,1560,1560,0,0.0
HTC,BLACK,LESS_THAN_1GB,4_GB,3.6,9990,9990,0,0.0
SAMSUNG,BLUE,4_GB,64_GB,4.3,12999,14999,2000,13.334222281485433
HTC,BLUE,2_GB,16_GB,3.7,26999,26999,0,0.0
NOKIA,OTHERS,6_GB,64_GB,3.9,14499,18499,4000,21.622790421103844
SAMSUNG,BLACK,4_GB,64_GB,4.3,11699,11699,0,0.0
VIVO,WHITE,4_GB,128_GB,4.1,16490,19990,3500,17.508754377188595
SAMSUNG,WHITE,1_GB,8_GB,3.7,7999,7999,0,0.0
POCO,BLACK,8_GB,256_GB,4.5,21499,22999,1500,6.5220226966389845
SAMSUNG,OTHERS,6_GB,128_GB,4.1,15490,15490,0,0.0
GIONEE,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,3.9,2490,2490,0,0.0
SAMSUNG,BLACK,8_GB,128_GB,4.2,22450,22450,0,0.0
VIVO,BLUE,4_GB,32_GB,4.4,19490,22990,3500,15.224010439321445
REALME,BLACK,4_GB,64_GB,4.4,9999,10999,1000,9.091735612328392
INFINIX,RED,3_GB,32_GB,4.2,9999,9999,0,0.0
GIONEE,BLUE,2_GB,32_GB,4.1,6299,7990,1691,21.1639549436796
SAMSUNG,BLACK,8_GB,256_GB,4.3,73999,87999,14000,15.909271696269276
OPPO,GREEN,8_GB,128_GB,4.3,15990,21990,6000,27.285129604365626
LENOVO,SILVER,1_GB,8_GB,4.3,13604,13604,0,0.0
SAMSUNG,BLACK,4_GB,64_GB,4.3,14069,15500,1431,9.23225806451613
LENOVO,GREY,3_GB,32_GB,3.7,9229,9229,0,0.0
SAMSUNG,BLUE,8_GB,128_GB,4.4,54999,83000,28001,33.73614457831325
LG,BLACK,4_GB,64_GB,3.2,11849,18990,7141,37.60400210637177
MOTOROLA,SILVER,6_GB,128_GB,4.2,20999,24999,4000,16.000640025601022
ASUS,BLUE,1_GB,8_GB,3.8,5699,5699,0,0.0
SAMSUNG,BLACK,LESS_THAN_1GB,LESS_THAN_1GB,4.0,3000,3000,0,0.0
ASUS,BLACK,4_GB,64_GB,4.3,15599,15599,0,0.0
SAMSUNG,BLACK,4_GB,64_GB,4.2,12499,14499,2000,13.794054762397408
APPLE,RED,3_GB,64_GB,4.6,42999,47900,4901,10.231732776617951
SAMSUNG,BLUE,4_GB,64_GB,4.2,15999,15999,0,0.0
HTC,SILVER,2_GB,32_GB,4.1,59590,59590,0,0.0
SAMSUNG,WHITE,2_GB,16_GB,4.2,10990,10990,0,0.0
APPLE,BLACK,4_GB,64_GB,4.5,56999,59900,2901,4.843071786310517
APPLE,GREY,2_GB,32_GB,4.5,25299,29900,4601,15.387959866220736
XIAOMI,BLACK,4_GB,64_GB,4.2,8799,9999,1200,12.001200120012
OPPO,BLACK,8_GB,256_GB,4.3,23490,25990,2500,9.619084263178143
SAMSUNG,SILVER,1_GB,8_GB,4.1,5490,5490,0,0.0
APPLE,WHITE,4_GB,256_GB,4.5,71999,74900,2901,3.8731642189586113
ASUS,BLACK,2_GB,32_GB,4.1,6999,6999,0,0.0
LG,BLACK,1_GB,8_GB,3.8,8000,8000,0,0.0
LENOVO,WHITE,4_GB,64_GB,3.8,19999,19999,0,0.0
REALME,WHITE,4_GB,128_GB,4.5,17999,17999,0,0.0
LENOVO,BLACK,1_GB,8_GB,3.8,3549,3549,0,0.0
GIONEE,BLUE,2_GB,32_GB,3.9,5499,5499,0,0.0
